customer_id,add_to_cart,purchase,view,view_to_cart_rate,cart_to_purchase_rate
4162,5,1,8,0.62,0.20
4163,5,2,9,0.56,0.40
4164,5,0,7,0.71,0.00
4165,5,2,3,1.67,0.40
4166,2,1,5,0.40,0.50
4167,4,0,5,0.80,0.00
4168,4,1,9,0.44,0.25
4169,1,0,10,0.10,0.00
4170,1,2,5,0.20,2.00
4171,7,2,11,0.64,0.29
4172,5,0,7,0.71,0.00
4173,5,1,10,0.50,0.20
4174,4,1,2,2.00,0.25
4175,1,0,3,0.33,0.00
4176,3,1,10,0.30,0.33
4177,6,1,10,0.60,0.17
4178,5,0,10,0.50,0.00
4179,3,1,5,0.60,0.33
4180,8,1,4,2.00,0.12
4181,1,0,6,0.17,0.00
4182,1,2,11,0.09,2.00
4183,3,0,7,0.43,0.00
4184,3,2,11,0.27,0.67
4185,2,0,5,0.40,0.00
4186,2,2,7,0.29,1.00
4187,7,1,13,0.54,0.14
4188,3,1,10,0.30,0.33
4189,4,1,7,0.57,0.25
4190,3,0,4,0.75,0.00
4191,5,3,5,1.00,0.60
4192,1,1,5,0.20,1.00
4193,2,0,9,0.22,0.00
4194,1,0,7,0.14,0.00
4195,5,0,5,1.00,0.00
4196,2,0,8,0.25,0.00
4197,3,4,6,0.50,1.33
4198,5,1,10,0.50,0.20
4199,5,0,7,0.71,0.00
4200,4,1,4,1.00,0.25
4201,6,3,4,1.50,0.50
4202,4,0,4,1.00,0.00
4203,1,2,5,0.20,2.00
4204,2,2,7,0.29,1.00
4205,2,0,11,0.18,0.00
4206,1,0,10,0.10,0.00
4207,3,0,9,0.33,0.00
4208,6,1,11,0.55,0.17
4209,3,1,7,0.43,0.33
4210,5,0,10,0.50,0.00
4211,4,2,3,1.33,0.50
4212,2,1,5,0.40,0.50
4213,3,2,7,0.43,0.67
4214,6,2,7,0.86,0.33
4215,6,0,7,0.86,0.00
4216,3,3,7,0.43,1.00
4217,2,4,2,1.00,2.00
4218,3,0,7,0.43,0.00
4219,5,3,7,0.71,0.60
4220,5,1,9,0.56,0.20
4221,7,1,9,0.78,0.14
4222,5,2,8,0.62,0.40
4223,6,2,7,0.86,0.33
4224,5,2,4,1.25,0.40
4225,2,1,3,0.67,0.50
4226,2,1,4,0.50,0.50
4227,4,2,9,0.44,0.50
4228,2,1,7,0.29,0.50
4229,3,0,7,0.43,0.00
4230,3,1,8,0.38,0.33
4231,3,3,2,1.50,1.00
4232,3,1,7,0.43,0.33
4233,4,1,6,0.67,0.25
4234,0,2,12,0.00,0.00
4235,5,0,4,1.25,0.00
4236,3,4,5,0.60,1.33
4237,3,2,9,0.33,0.67
4238,3,3,9,0.33,1.00
4239,1,2,6,0.17,2.00
4240,1,1,8,0.12,1.00
4241,6,4,9,0.67,0.67
4242,4,0,5,0.80,0.00
4243,4,1,7,0.57,0.25
4244,1,0,11,0.09,0.00
4245,5,2,4,1.25,0.40
4246,3,0,9,0.33,0.00
4247,4,1,11,0.36,0.25
4248,6,1,7,0.86,0.17
4249,4,0,10,0.40,0.00
4250,5,2,8,0.62,0.40
4251,4,0,3,1.33,0.00
4252,3,3,1,3.00,1.00
4253,3,2,4,0.75,0.67
4254,6,0,6,1.00,0.00
4255,3,0,7,0.43,0.00
4256,1,1,3,0.33,1.00
4257,5,0,9,0.56,0.00
4258,3,0,7,0.43,0.00
4259,5,2,9,0.56,0.40
4260,2,3,9,0.22,1.50
4261,3,1,8,0.38,0.33
4262,3,0,9,0.33,0.00
4263,3,1,6,0.50,0.33
4264,2,2,6,0.33,1.00
4265,1,0,10,0.10,0.00
4266,2,0,10,0.20,0.00
4267,5,4,8,0.62,0.80
4268,3,2,6,0.50,0.67
4269,3,3,9,0.33,1.00
4270,3,1,2,1.50,0.33
4271,4,2,8,0.50,0.50
4272,3,2,10,0.30,0.67
4273,3,2,5,0.60,0.67
4274,3,1,5,0.60,0.33
4275,2,2,4,0.50,1.00
4276,1,1,5,0.20,1.00
4277,1,2,6,0.17,2.00
4278,7,0,9,0.78,0.00
4279,3,1,7,0.43,0.33
4280,5,1,4,1.25,0.20
4281,8,2,5,1.60,0.25
4282,3,2,3,1.00,0.67
4283,3,0,7,0.43,0.00
4284,6,0,3,2.00,0.00
4285,7,0,4,1.75,0.00
4286,2,0,3,0.67,0.00
4287,5,2,4,1.25,0.40
4288,4,1,5,0.80,0.25
4289,2,3,5,0.40,1.50
4290,1,3,7,0.14,3.00
4291,5,2,6,0.83,0.40
4292,5,0,6,0.83,0.00
4293,5,2,5,1.00,0.40
4294,3,2,9,0.33,0.67
4295,2,2,7,0.29,1.00
4296,6,0,8,0.75,0.00
4297,3,0,8,0.38,0.00
4298,5,0,16,0.31,0.00
4299,5,0,7,0.71,0.00
4300,4,0,2,2.00,0.00
4301,5,1,8,0.62,0.20
4302,4,3,9,0.44,0.75
4303,1,1,11,0.09,1.00
4304,6,1,8,0.75,0.17
4305,1,0,9,0.11,0.00
4306,2,3,6,0.33,1.50
4307,3,3,10,0.30,1.00
4308,3,1,7,0.43,0.33
4309,1,0,9,0.11,0.00
4310,6,1,15,0.40,0.17
4311,1,0,9,0.11,0.00
4312,3,0,9,0.33,0.00
4313,5,5,8,0.62,1.00
4314,3,1,7,0.43,0.33
4315,1,2,7,0.14,2.00
4316,1,1,11,0.09,1.00
4317,5,0,6,0.83,0.00
4318,3,1,9,0.33,0.33
4319,8,0,13,0.62,0.00
4320,9,3,7,1.29,0.33
4321,4,1,11,0.36,0.25
4322,6,3,6,1.00,0.50
4323,5,2,6,0.83,0.40
4324,5,1,8,0.62,0.20
4325,3,3,7,0.43,1.00
4326,9,1,5,1.80,0.11
4327,5,1,14,0.36,0.20
4328,5,2,6,0.83,0.40
4329,3,2,7,0.43,0.67
4330,5,2,9,0.56,0.40
4331,5,1,13,0.38,0.20
4332,3,1,10,0.30,0.33
4333,5,1,9,0.56,0.20
4334,7,2,7,1.00,0.29
4335,5,2,4,1.25,0.40
4336,3,1,8,0.38,0.33
4337,3,0,6,0.50,0.00
4338,3,0,9,0.33,0.00
4339,1,0,6,0.17,0.00
4340,3,2,7,0.43,0.67
4341,2,2,9,0.22,1.00
4342,3,0,10,0.30,0.00
4343,6,1,17,0.35,0.17
4344,2,1,7,0.29,0.50
4345,5,3,7,0.71,0.60
4346,1,2,8,0.12,2.00
4347,3,1,6,0.50,0.33
4348,5,3,11,0.45,0.60
4349,7,2,5,1.40,0.29
4350,4,0,7,0.57,0.00
4351,1,3,11,0.09,3.00
4352,4,2,9,0.44,0.50
4353,6,1,3,2.00,0.17
4354,4,2,8,0.50,0.50
4355,2,1,1,2.00,0.50
4356,1,1,7,0.14,1.00
4357,2,0,5,0.40,0.00
4358,5,1,3,1.67,0.20
4359,3,0,11,0.27,0.00
4360,12,3,5,2.40,0.25
4361,1,1,9,0.11,1.00
4362,5,0,8,0.62,0.00
4363,2,2,6,0.33,1.00
4364,1,1,9,0.11,1.00
4365,3,0,9,0.33,0.00
4366,4,1,9,0.44,0.25
4367,3,0,6,0.50,0.00
4368,2,1,8,0.25,0.50
4369,1,1,7,0.14,1.00
4370,10,2,6,1.67,0.20
4371,6,0,6,1.00,0.00
4372,5,0,7,0.71,0.00
4373,1,0,7,0.14,0.00
4374,6,1,6,1.00,0.17
4375,4,4,4,1.00,1.00
4376,2,1,9,0.22,0.50
4377,3,0,9,0.33,0.00
4378,1,1,7,0.14,1.00
4379,5,3,5,1.00,0.60
4380,2,0,8,0.25,0.00
4381,3,0,5,0.60,0.00
4382,3,0,1,3.00,0.00
4383,6,0,8,0.75,0.00
4384,2,1,8,0.25,0.50
4385,4,0,15,0.27,0.00
4386,0,1,5,0.00,0.00
4387,2,1,11,0.18,0.50
4388,7,0,8,0.88,0.00
4389,1,0,4,0.25,0.00
4390,4,1,6,0.67,0.25
4391,6,3,6,1.00,0.50
4392,4,1,10,0.40,0.25
4393,2,3,8,0.25,1.50
4394,4,1,7,0.57,0.25
4395,5,1,8,0.62,0.20
4396,3,1,10,0.30,0.33
4397,3,2,7,0.43,0.67
4398,3,3,6,0.50,1.00
4399,2,1,6,0.33,0.50
4400,4,3,7,0.57,0.75
4401,5,4,14,0.36,0.80
4402,3,0,4,0.75,0.00
4403,8,1,6,1.33,0.12
4404,4,0,8,0.50,0.00
4405,4,1,11,0.36,0.25
4406,5,0,11,0.45,0.00
4407,5,1,6,0.83,0.20
4408,5,1,6,0.83,0.20
4409,4,0,5,0.80,0.00
4410,8,1,5,1.60,0.12
4411,2,0,13,0.15,0.00
4412,3,0,6,0.50,0.00
4413,4,2,5,0.80,0.50
4414,3,0,10,0.30,0.00
4415,3,2,3,1.00,0.67
4416,2,3,10,0.20,1.50
4417,6,1,11,0.55,0.17
4418,0,1,9,0.00,0.00
4419,5,2,4,1.25,0.40
4420,1,2,8,0.12,2.00
4421,3,1,5,0.60,0.33
4422,6,1,3,2.00,0.17
4423,4,0,17,0.24,0.00
4424,2,2,14,0.14,1.00
4425,3,0,6,0.50,0.00
4426,0,2,9,0.00,0.00
4427,3,2,2,1.50,0.67
4428,5,0,6,0.83,0.00
4429,1,1,4,0.25,1.00
4430,1,0,8,0.12,0.00
4431,0,2,3,0.00,0.00
4432,3,0,12,0.25,0.00
4433,4,0,5,0.80,0.00
4434,6,2,9,0.67,0.33
4435,5,1,8,0.62,0.20
4436,6,3,4,1.50,0.50
4437,2,0,5,0.40,0.00
4438,3,1,2,1.50,0.33
4439,2,3,8,0.25,1.50
4440,4,3,6,0.67,0.75
4441,6,1,7,0.86,0.17
4442,4,1,9,0.44,0.25
4443,5,0,5,1.00,0.00
4444,1,1,5,0.20,1.00
4445,1,1,7,0.14,1.00
4446,3,2,6,0.50,0.67
4447,3,2,12,0.25,0.67
4448,1,1,0,0.00,1.00
4449,2,2,6,0.33,1.00
4450,1,2,13,0.08,2.00
4451,3,1,8,0.38,0.33
4452,5,0,6,0.83,0.00
4453,6,2,13,0.46,0.33
4454,7,2,6,1.17,0.29
4455,3,1,3,1.00,0.33
4456,2,1,5,0.40,0.50
4457,5,5,8,0.62,1.00
4458,2,3,5,0.40,1.50
4459,0,0,3,0.00,0.00
4460,3,3,6,0.50,1.00
4461,9,2,9,1.00,0.22
4462,4,1,8,0.50,0.25
4463,4,2,4,1.00,0.50
4464,1,1,4,0.25,1.00
4465,6,1,6,1.00,0.17
4466,2,3,8,0.25,1.50
4467,6,1,5,1.20,0.17
4468,6,1,6,1.00,0.17
4469,1,1,9,0.11,1.00
4470,4,0,11,0.36,0.00
4471,1,1,7,0.14,1.00
4472,3,2,7,0.43,0.67
4473,3,1,2,1.50,0.33
4474,6,1,7,0.86,0.17
4475,6,3,5,1.20,0.50
4476,4,0,4,1.00,0.00
4477,5,2,7,0.71,0.40
4478,5,0,5,1.00,0.00
4479,1,1,9,0.11,1.00
4480,4,0,6,0.67,0.00
4481,3,1,4,0.75,0.33
4482,6,1,3,2.00,0.17
4483,8,0,4,2.00,0.00
4484,2,0,3,0.67,0.00
4485,0,0,6,0.00,0.00
4486,5,0,14,0.36,0.00
4487,6,0,5,1.20,0.00
4488,3,1,7,0.43,0.33
4489,2,0,6,0.33,0.00
4490,8,1,4,2.00,0.12
4491,4,1,6,0.67,0.25
4492,8,2,4,2.00,0.25
4493,4,3,8,0.50,0.75
4494,2,0,10,0.20,0.00
4495,5,1,4,1.25,0.20
4496,2,1,10,0.20,0.50
4497,2,0,6,0.33,0.00
4498,4,0,4,1.00,0.00
4499,4,0,7,0.57,0.00
4500,3,1,7,0.43,0.33
4501,3,2,12,0.25,0.67
4502,3,0,5,0.60,0.00
4503,5,1,5,1.00,0.20
4504,6,2,5,1.20,0.33
4505,3,0,6,0.50,0.00
4506,3,0,6,0.50,0.00
4507,2,1,10,0.20,0.50
4508,4,1,7,0.57,0.25
4509,7,2,8,0.88,0.29
4510,7,0,10,0.70,0.00
4511,3,3,6,0.50,1.00
4512,3,1,13,0.23,0.33
4513,0,1,11,0.00,0.00
4514,6,0,9,0.67,0.00
4515,1,0,7,0.14,0.00
4516,3,1,12,0.25,0.33
4517,2,0,4,0.50,0.00
4518,2,1,3,0.67,0.50
4519,5,0,6,0.83,0.00
4520,2,0,8,0.25,0.00
4521,9,0,8,1.12,0.00
4522,8,3,12,0.67,0.38
4523,7,1,13,0.54,0.14
4524,3,1,8,0.38,0.33
4525,1,2,8,0.12,2.00
4526,6,2,6,1.00,0.33
4527,2,0,13,0.15,0.00
4528,4,1,14,0.29,0.25
4529,2,3,5,0.40,1.50
4530,2,3,7,0.29,1.50
4531,2,0,11,0.18,0.00
4532,6,1,10,0.60,0.17
4533,0,2,8,0.00,0.00
4534,5,0,4,1.25,0.00
4535,4,2,7,0.57,0.50
4536,1,2,10,0.10,2.00
4537,8,3,5,1.60,0.38
4538,2,1,9,0.22,0.50
4539,8,1,11,0.73,0.12
4540,3,0,10,0.30,0.00
4541,7,3,9,0.78,0.43
4542,5,0,5,1.00,0.00
4543,3,3,8,0.38,1.00
4544,3,1,8,0.38,0.33
4545,2,1,11,0.18,0.50
4546,2,2,8,0.25,1.00
4547,2,0,8,0.25,0.00
4548,3,2,10,0.30,0.67
4549,3,0,5,0.60,0.00
4550,1,2,5,0.20,2.00
4551,1,1,8,0.12,1.00
4552,5,2,11,0.45,0.40
4553,0,2,8,0.00,0.00
4554,4,2,6,0.67,0.50
4555,5,0,7,0.71,0.00
4556,4,2,3,1.33,0.50
4557,1,2,9,0.11,2.00
4558,4,2,7,0.57,0.50
4559,8,3,9,0.89,0.38
4560,2,0,10,0.20,0.00
4561,4,2,6,0.67,0.50
4562,2,1,6,0.33,0.50
4563,7,0,1,7.00,0.00
4564,6,1,7,0.86,0.17
4565,2,2,9,0.22,1.00
4566,4,2,9,0.44,0.50
4567,4,1,4,1.00,0.25
4568,2,0,7,0.29,0.00
4569,2,0,12,0.17,0.00
4570,4,1,4,1.00,0.25
4571,3,1,3,1.00,0.33
4572,6,2,10,0.60,0.33
4573,4,0,7,0.57,0.00
4574,5,1,7,0.71,0.20
4575,6,0,7,0.86,0.00
4576,1,1,8,0.12,1.00
4577,1,2,5,0.20,2.00
4578,5,0,9,0.56,0.00
4579,3,0,3,1.00,0.00
4580,1,4,5,0.20,4.00
4581,7,2,4,1.75,0.29
4582,2,0,3,0.67,0.00
4583,2,1,5,0.40,0.50
4584,1,0,10,0.10,0.00
4585,7,4,6,1.17,0.57
4586,1,0,8,0.12,0.00
4587,5,3,6,0.83,0.60
4588,3,3,7,0.43,1.00
4589,5,0,9,0.56,0.00
4590,1,1,8,0.12,1.00
4591,1,1,10,0.10,1.00
4592,4,1,6,0.67,0.25
4593,1,2,10,0.10,2.00
4594,5,3,7,0.71,0.60
4595,6,2,4,1.50,0.33
4596,4,1,5,0.80,0.25
4597,3,1,6,0.50,0.33
4598,2,2,3,0.67,1.00
4599,2,0,11,0.18,0.00
4600,2,0,7,0.29,0.00
4601,3,2,5,0.60,0.67
4602,4,1,8,0.50,0.25
4603,3,1,8,0.38,0.33
4604,5,3,7,0.71,0.60
4605,2,2,9,0.22,1.00
4606,1,1,11,0.09,1.00
4607,2,1,13,0.15,0.50
4608,6,2,5,1.20,0.33
4609,2,1,5,0.40,0.50
4610,2,1,6,0.33,0.50
4611,2,4,6,0.33,2.00
4612,2,1,6,0.33,0.50
4613,5,1,11,0.45,0.20
4614,4,3,3,1.33,0.75
4615,2,0,10,0.20,0.00
4616,1,1,8,0.12,1.00
4617,4,1,6,0.67,0.25
4618,3,1,8,0.38,0.33
4619,3,1,5,0.60,0.33
4620,2,2,11,0.18,1.00
4621,4,0,5,0.80,0.00
4622,7,1,7,1.00,0.14
4623,2,1,9,0.22,0.50
4624,5,2,6,0.83,0.40
4625,2,2,12,0.17,1.00
4626,4,3,6,0.67,0.75
4627,6,1,7,0.86,0.17
4628,6,2,8,0.75,0.33
4629,2,1,8,0.25,0.50
4630,8,0,5,1.60,0.00
4631,4,1,7,0.57,0.25
4632,1,0,5,0.20,0.00
4633,8,0,9,0.89,0.00
4634,2,0,7,0.29,0.00
4635,5,4,7,0.71,0.80
4636,3,1,6,0.50,0.33
4637,5,0,7,0.71,0.00
4638,1,3,4,0.25,3.00
4639,5,2,6,0.83,0.40
4640,3,0,1,3.00,0.00
4641,6,0,7,0.86,0.00
4642,5,2,9,0.56,0.40
4643,4,1,6,0.67,0.25
4644,3,1,5,0.60,0.33
4645,2,1,17,0.12,0.50
4646,3,1,12,0.25,0.33
4647,6,1,5,1.20,0.17
4648,8,1,10,0.80,0.12
4649,10,0,4,2.50,0.00
4650,5,3,9,0.56,0.60
4651,4,2,6,0.67,0.50
4652,2,2,11,0.18,1.00
4653,1,1,4,0.25,1.00
4654,2,1,8,0.25,0.50
4655,3,2,11,0.27,0.67
4656,2,1,4,0.50,0.50
4657,3,1,3,1.00,0.33
4658,3,1,5,0.60,0.33
4659,3,1,6,0.50,0.33
4660,2,2,6,0.33,1.00
4661,5,0,5,1.00,0.00
4662,3,1,12,0.25,0.33
4663,3,1,6,0.50,0.33
4664,3,1,4,0.75,0.33
4665,4,1,6,0.67,0.25
4666,5,0,9,0.56,0.00
4667,4,1,5,0.80,0.25
4668,5,3,6,0.83,0.60
4669,4,4,4,1.00,1.00
4670,3,0,6,0.50,0.00
4671,2,3,8,0.25,1.50
4672,2,2,12,0.17,1.00
4673,3,1,5,0.60,0.33
4674,2,2,8,0.25,1.00
4675,1,1,5,0.20,1.00
4676,8,3,11,0.73,0.38
4677,4,0,7,0.57,0.00
4678,4,2,8,0.50,0.50
4679,5,2,7,0.71,0.40
4680,7,0,5,1.40,0.00
4681,4,4,7,0.57,1.00
4682,6,0,6,1.00,0.00
4683,6,0,1,6.00,0.00
4684,5,0,7,0.71,0.00
4685,3,0,13,0.23,0.00
4686,6,0,6,1.00,0.00
4687,4,0,5,0.80,0.00
4688,5,3,5,1.00,0.60
4689,3,2,7,0.43,0.67
4690,1,2,7,0.14,2.00
4691,6,1,8,0.75,0.17
4692,3,1,9,0.33,0.33
4693,2,4,8,0.25,2.00
4694,2,0,10,0.20,0.00
4695,2,0,10,0.20,0.00
4696,1,1,7,0.14,1.00
4697,1,2,7,0.14,2.00
4698,3,0,8,0.38,0.00
4699,3,0,5,0.60,0.00
4700,3,0,9,0.33,0.00
4701,1,2,8,0.12,2.00
4702,3,1,18,0.17,0.33
4703,5,1,9,0.56,0.20
4704,3,0,7,0.43,0.00
4705,4,4,7,0.57,1.00
4706,6,1,7,0.86,0.17
4707,4,1,7,0.57,0.25
4708,6,1,3,2.00,0.17
4709,2,2,8,0.25,1.00
4710,4,0,5,0.80,0.00
4711,5,4,5,1.00,0.80
4712,2,2,8,0.25,1.00
4713,0,1,7,0.00,0.00
4714,6,0,6,1.00,0.00
4715,5,1,11,0.45,0.20
4716,4,1,12,0.33,0.25
4717,2,0,8,0.25,0.00
4718,3,1,4,0.75,0.33
4719,1,0,10,0.10,0.00
4720,3,1,11,0.27,0.33
4721,11,2,7,1.57,0.18
4722,5,3,7,0.71,0.60
4723,4,2,3,1.33,0.50
4724,5,3,6,0.83,0.60
4725,6,0,3,2.00,0.00
4726,5,2,6,0.83,0.40
4727,4,1,7,0.57,0.25
4728,3,0,10,0.30,0.00
4729,4,1,5,0.80,0.25
4730,2,1,9,0.22,0.50
4731,0,2,3,0.00,0.00
4732,3,0,7,0.43,0.00
4733,2,2,6,0.33,1.00
4734,1,2,13,0.08,2.00
4735,3,2,5,0.60,0.67
4736,4,2,5,0.80,0.50
4737,3,3,4,0.75,1.00
4738,1,0,10,0.10,0.00
4739,3,1,4,0.75,0.33
4740,4,2,3,1.33,0.50
4741,5,0,9,0.56,0.00
4742,6,1,7,0.86,0.17
4743,4,2,12,0.33,0.50
4744,3,1,13,0.23,0.33
4745,3,1,3,1.00,0.33
4746,2,2,11,0.18,1.00
4747,1,0,7,0.14,0.00
4748,5,0,5,1.00,0.00
4749,2,0,6,0.33,0.00
4750,7,2,9,0.78,0.29
4751,4,1,9,0.44,0.25
4752,6,0,7,0.86,0.00
4753,3,1,8,0.38,0.33
4754,8,0,11,0.73,0.00
4755,3,1,4,0.75,0.33
4756,4,4,5,0.80,1.00
4757,5,2,5,1.00,0.40
4758,3,2,8,0.38,0.67
4759,3,1,6,0.50,0.33
4760,3,0,6,0.50,0.00
4761,7,1,6,1.17,0.14
4762,0,2,9,0.00,0.00
4763,4,2,7,0.57,0.50
4764,4,0,8,0.50,0.00
4765,5,1,5,1.00,0.20
4766,5,1,9,0.56,0.20
4767,1,0,5,0.20,0.00
4768,2,1,9,0.22,0.50
4769,4,2,4,1.00,0.50
4770,3,1,9,0.33,0.33
4771,3,3,4,0.75,1.00
4772,2,2,8,0.25,1.00
4773,3,2,3,1.00,0.67
4774,4,2,11,0.36,0.50
4775,7,2,11,0.64,0.29
4776,5,0,9,0.56,0.00
4777,1,0,7,0.14,0.00
4778,4,1,5,0.80,0.25
4779,4,0,11,0.36,0.00
4780,4,1,10,0.40,0.25
4781,3,0,8,0.38,0.00
4782,3,0,5,0.60,0.00
4783,1,0,13,0.08,0.00
4784,4,0,7,0.57,0.00
4785,5,1,8,0.62,0.20
4786,6,0,6,1.00,0.00
4787,5,2,5,1.00,0.40
4788,2,1,7,0.29,0.50
4789,7,3,6,1.17,0.43
4790,2,0,9,0.22,0.00
4791,3,2,3,1.00,0.67
4792,6,4,8,0.75,0.67
4793,3,1,10,0.30,0.33
4794,3,0,8,0.38,0.00
4795,5,1,9,0.56,0.20
4796,3,1,5,0.60,0.33
4797,1,1,8,0.12,1.00
4798,8,1,8,1.00,0.12
4799,5,3,4,1.25,0.60
4800,4,2,6,0.67,0.50
4801,3,1,6,0.50,0.33
4802,3,2,6,0.50,0.67
4803,6,2,9,0.67,0.33
4804,5,0,5,1.00,0.00
4805,2,2,6,0.33,1.00
4806,3,1,7,0.43,0.33
4807,8,4,3,2.67,0.50
4808,5,1,6,0.83,0.20
4809,5,3,9,0.56,0.60
4810,5,0,4,1.25,0.00
4811,8,0,9,0.89,0.00
4812,4,1,5,0.80,0.25
4813,2,1,5,0.40,0.50
4814,1,0,5,0.20,0.00
4815,3,0,6,0.50,0.00
4816,5,2,4,1.25,0.40
4817,6,3,15,0.40,0.50
4818,7,1,11,0.64,0.14
4819,4,1,5,0.80,0.25
4820,3,2,6,0.50,0.67
4821,4,2,6,0.67,0.50
4822,2,0,8,0.25,0.00
4823,0,0,4,0.00,0.00
4824,3,2,5,0.60,0.67
4825,1,1,8,0.12,1.00
4826,2,0,3,0.67,0.00
4827,2,3,4,0.50,1.50
4828,4,2,2,2.00,0.50
4829,3,1,5,0.60,0.33
4830,3,1,10,0.30,0.33
4831,5,2,5,1.00,0.40
4832,5,0,7,0.71,0.00
4833,7,2,8,0.88,0.29
4834,9,1,7,1.29,0.11
4835,1,1,10,0.10,1.00
4836,2,3,11,0.18,1.50
4837,3,2,11,0.27,0.67
4838,6,1,6,1.00,0.17
4839,3,1,11,0.27,0.33
4840,3,3,7,0.43,1.00
4841,3,2,6,0.50,0.67
4842,4,1,6,0.67,0.25
4843,2,1,7,0.29,0.50
4844,2,0,5,0.40,0.00
4845,2,0,5,0.40,0.00
4846,3,1,6,0.50,0.33
4847,1,1,10,0.10,1.00
4848,4,0,6,0.67,0.00
4849,2,1,6,0.33,0.50
4850,5,1,3,1.67,0.20
4851,4,1,8,0.50,0.25
4852,0,0,12,0.00,0.00
4853,5,3,10,0.50,0.60
4854,4,2,6,0.67,0.50
4855,1,1,11,0.09,1.00
4856,6,2,14,0.43,0.33
4857,3,1,6,0.50,0.33
4858,2,0,10,0.20,0.00
4859,5,1,5,1.00,0.20
4860,4,3,10,0.40,0.75
4861,7,2,4,1.75,0.29
4862,0,1,5,0.00,0.00
4863,2,1,7,0.29,0.50
4864,9,1,3,3.00,0.11
4865,1,0,7,0.14,0.00
4866,4,0,10,0.40,0.00
4867,2,2,7,0.29,1.00
4868,8,0,7,1.14,0.00
4869,5,0,7,0.71,0.00
4870,3,1,6,0.50,0.33
4871,7,1,7,1.00,0.14
4872,1,1,5,0.20,1.00
4873,3,2,5,0.60,0.67
4874,5,2,5,1.00,0.40
4875,1,0,8,0.12,0.00
4876,6,0,7,0.86,0.00
4877,4,2,8,0.50,0.50
4878,6,0,8,0.75,0.00
4879,3,2,10,0.30,0.67
4880,1,1,3,0.33,1.00
4881,4,1,7,0.57,0.25
4882,3,3,9,0.33,1.00
4883,5,2,5,1.00,0.40
4884,3,0,4,0.75,0.00
4885,4,1,10,0.40,0.25
4886,3,2,4,0.75,0.67
4887,3,0,4,0.75,0.00
4888,6,1,7,0.86,0.17
4889,2,1,3,0.67,0.50
4890,4,0,11,0.36,0.00
4891,4,0,7,0.57,0.00
4892,9,0,8,1.12,0.00
4893,7,1,7,1.00,0.14
4894,4,3,10,0.40,0.75
4895,3,2,10,0.30,0.67
4896,5,1,5,1.00,0.20
4897,4,0,8,0.50,0.00
4898,6,0,12,0.50,0.00
4899,2,0,7,0.29,0.00
4900,1,0,7,0.14,0.00
4901,3,0,6,0.50,0.00
4902,3,2,7,0.43,0.67
4903,1,2,8,0.12,2.00
4904,5,1,8,0.62,0.20
4905,5,1,5,1.00,0.20
4906,5,0,4,1.25,0.00
4907,2,1,3,0.67,0.50
4908,6,4,7,0.86,0.67
4909,3,5,2,1.50,1.67
4910,1,4,6,0.17,4.00
4911,3,0,9,0.33,0.00
4912,3,2,10,0.30,0.67
4913,3,0,9,0.33,0.00
4914,1,0,8,0.12,0.00
4915,2,3,6,0.33,1.50
4916,2,2,5,0.40,1.00
4917,1,1,7,0.14,1.00
4918,1,1,12,0.08,1.00
4919,3,3,5,0.60,1.00
4920,4,1,5,0.80,0.25
4921,1,0,5,0.20,0.00
4922,5,0,3,1.67,0.00
4923,4,1,14,0.29,0.25
4924,3,0,8,0.38,0.00
4925,5,2,9,0.56,0.40
4926,4,2,2,2.00,0.50
4927,6,1,7,0.86,0.17
4928,1,1,4,0.25,1.00
4929,3,2,11,0.27,0.67
4930,2,3,4,0.50,1.50
4931,8,1,11,0.73,0.12
4932,2,1,19,0.11,0.50
4933,5,4,5,1.00,0.80
4934,2,1,7,0.29,0.50
4935,1,1,4,0.25,1.00
4936,3,1,8,0.38,0.33
4937,4,0,11,0.36,0.00
4938,3,0,8,0.38,0.00
4939,6,0,7,0.86,0.00
4940,3,3,2,1.50,1.00
4941,3,2,6,0.50,0.67
4942,2,1,7,0.29,0.50
4943,6,2,9,0.67,0.33
4944,5,0,7,0.71,0.00
4945,5,2,7,0.71,0.40
4946,6,1,4,1.50,0.17
4947,1,3,8,0.12,3.00
4948,4,2,10,0.40,0.50
4949,2,2,9,0.22,1.00
4950,3,1,9,0.33,0.33
4951,4,1,6,0.67,0.25
4952,4,2,12,0.33,0.50
4953,6,0,5,1.20,0.00
4954,8,0,6,1.33,0.00
4955,3,0,3,1.00,0.00
4956,6,0,4,1.50,0.00
4957,5,1,14,0.36,0.20
4958,3,0,11,0.27,0.00
4959,4,1,8,0.50,0.25
4960,4,3,6,0.67,0.75
4961,3,3,6,0.50,1.00
4962,1,0,8,0.12,0.00
4963,5,1,8,0.62,0.20
4964,2,0,6,0.33,0.00
4965,4,2,6,0.67,0.50
4966,4,0,6,0.67,0.00
4967,3,2,5,0.60,0.67
4968,4,0,8,0.50,0.00
4969,4,1,12,0.33,0.25
4970,7,2,11,0.64,0.29
4971,2,1,7,0.29,0.50
4972,2,1,6,0.33,0.50
4973,4,0,5,0.80,0.00
4974,0,2,8,0.00,0.00
4975,4,0,7,0.57,0.00
4976,2,2,5,0.40,1.00
4977,4,3,4,1.00,0.75
4978,2,3,5,0.40,1.50
4979,2,0,3,0.67,0.00
4980,2,2,9,0.22,1.00
4981,4,3,2,2.00,0.75
4982,5,2,7,0.71,0.40
